,TSM_Ret,SOX_Ret,TSM_Ret_lag2,SOX_Ret_lag2,TSM_SOX_Spread,NetOI_Diff_lag1,NetOI_Diff_lag2,Open_Gap,Gap_Direction,Intraday_Ret,Intraday_Point,Intra_Ret_lag1,TX_Ret,TX_Ret_lag1,TX_Vol5,TX_Mom5,MA5,MA20,RSI
2024-07-01,0.012621783383716414,0.009394777560990625,-0.0025604011042376575,-0.005744300508663743,0.0032270058227257883,-2107.0,1250.0,-23.0,0,0.0013492635504336163,31,0.0032686176711827475,0.0003480227990058075,0.008301340925792886,0.01119560965770253,-0.009828408083551995,22876.4,22454.55,72.18296764596505
2024-07-02,-0.00855160489382645,0.0008932238709065971,0.012621783383716414,0.009394777560990625,-0.009444828764733047,565.0,-2107.0,-153.0,0,-0.0003065536821396996,-7,0.0013492635504336163,-0.006983573404482809,0.0003480227990058075,0.004744924072913826,0.0107135292395467,22894.0,22513.4,65.09034986543637
2024-07-03,0.01936673368495853,0.012309984789477323,-0.00855160489382645,0.0008932238709065971,0.007056748895481208,969.0,565.0,242.0,1,0.0048424151003977805,112,-0.0003065536821396996,0.01538625624610745,-0.006983573404482809,0.006300461755611674,0.003861855855040084,22956.6,22606.65,66.0941000746826
2024-07-04,0.037917336741523686,0.019065101981081124,0.01936673368495853,0.012309984789477323,0.018852234760442562,-485.0,969.0,302.0,1,0.005816067847734686,137,0.0048424151003977805,0.018757626598197363,0.01538625624610745,0.009076937987894414,0.013592062823413336,23122.8,22714.7,68.9996585865483
2024-07-10,-0.01137021674935226,-1.6938903070207914e-06,0.014246537979333116,0.01906982649130276,-0.011368522859045238,-5353.0,-934.0,-119.0,0,0.010092424281294374,241,-0.0028020008713761048,0.00509629742474902,-0.0014647111906992405,0.01003250519864466,0.04483827132587973,23797.0,23101.95,62.20565149136577
2024-07-11,0.03477735720693788,0.023881674041308403,-0.01137021674935226,-1.6938903070207914e-06,0.010895683165629475,1157.0,-5353.0,251.0,1,0.004771904237947335,116,0.010092424281294374,0.01517592753666957,0.00509629742474902,0.009423599950796148,0.034548312504521304,23945.6,23204.15,71.05933745904623
2024-07-12,-0.03488568048873823,-0.03531500179342111,0.03477735720693788,0.023881674041308403,0.0004293213046828795,-1621.0,1157.0,-329.0,0,-0.009614252879915783,-230,0.004771904237947335,-0.023208099233933813,0.01517592753666957,0.00837568079155182,0.03096661344299351,23993.2,23269.0,68.68402533427164
2024-07-15,0.015328968318172063,0.01316459480124691,-0.03488568048873823,-0.03531500179342111,0.0021643735169251527,-5080.0,-1621.0,283.0,1,-0.009928331178181288,-238,-0.009614252879915783,0.0018883369367748062,-0.023208099233933813,0.015697014896604706,0.010046941702641553,23981.2,23337.8,69.24410540915395
2024-07-16,-0.011434090253120756,0.0004362574924944795,0.015328968318172063,0.01316459480124691,-0.011870347745615236,4111.0,-5080.0,-23.0,0,0.007191869098598876,172,-0.009928331178181288,0.006227164621793455,0.0018883369367748062,0.01413635217107915,-0.0025122485264396487,24006.0,23398.6,69.45592286501378
2024-07-17,0.004417325216192881,0.004545063195071477,-0.011434090253120756,0.0004362574924944795,-0.0001277379788785964,-916.0,4111.0,-22.0,0,-0.012631570204993076,-301,0.007191869098598876,-0.013548580814874533,0.006227164621793455,0.014421118038670648,0.005179627286053047,23941.8,23421.3,64.07242693773824
2024-07-18,-0.08312918189614774,-0.07054185695796332,0.004417325216192881,0.004545063195071477,-0.012587324938184416,2292.0,-916.0,-385.0,0,0.003813445930796074,89,-0.012631570204993076,-0.012579316783118879,-0.013548580814874533,0.015480386685357131,-0.013465250953570507,23745.0,23421.55,56.146281499692684
2024-07-19,0.003905870226536394,0.00511013174339268,-0.08312918189614774,-0.07054185695796332,-0.0012042615168562864,-8191.0,2292.0,-235.0,0,-0.010378537260381421,-239,0.003813445930796074,-0.02047941616004525,-0.012579316783118879,0.012072040759300648,-0.041220495273358956,23565.2,23406.5,48.897849462365585
2024-07-22,-0.0361370696911778,-0.03162939409778915,0.003905870226536394,0.00511013174339268,-0.004507675593388653,5796.0,-8191.0,-50.0,0,-0.021221893744893406,-480,-0.010378537260381421,-0.023406827318193223,-0.02047941616004525,0.011260874892935828,-0.0384918121994704,23270.4,23388.15,44.474327628361856
2024-07-23,0.02136628044453793,0.03921770386858971,-0.0361370696911778,-0.03162939409778915,-0.017851423424051778,-3002.0,5796.0,221.0,1,0.010125554263464058,230,-0.021221893744893406,0.019952441408686468,-0.023406827318193223,0.011555423081549002,-0.06378697645443843,23036.0,23392.5,45.760687843324575
2024-07-26,0.0029993110346590015,-0.01983843959713736,-0.060816127862117514,-0.055662220417838776,0.022837750631796362,7414.0,-3002.0,-802.0,0,0.003036967182468298,67,0.010125554263464058,-0.032724121959000894,0.019952441408686468,0.017363427567977797,-0.050061699667545416,22719.2,23353.65,32.94668748605844
2024-07-29,0.010303653780204829,0.019344743066216245,0.0029993110346590015,-0.01983843959713736,-0.009041089286011416,-4586.0,7414.0,335.0,1,-0.007563080063924925,-169,0.003036967182468298,0.007484929885488735,-0.032724121959000894,0.02022210569650229,-0.06923724081167176,22494.8,23327.05,35.75625680087052
2024-07-30,-0.011989872653948441,-0.0030438932561783517,0.010303653780204829,0.019344743066216245,-0.00894597939777009,1114.0,-4586.0,-328.0,0,0.014169865190548922,313,-0.007563080063924925,-0.0006740512983545162,0.007484929885488735,0.02240915902207504,-0.04917299414306416,22362.2,23290.2,30.466369814858226
2024-07-31,-0.03478321011830514,-0.03958720285502879,-0.011989872653948441,-0.0030438932561783517,0.004803992736723654,-2736.0,1114.0,-196.0,0,0.010825545504922545,240,0.014169865190548922,0.0019759302279399793,-0.0006740512983545162,0.021799281134249632,-0.029367629281373424,22344.4,23255.15,31.43124415341441
2024-08-01,0.070329423271957,0.06779619959066609,-0.03478321011830514,-0.03958720285502879,0.0025332236812909137,1904.0,-2736.0,431.0,1,-0.002997313479468052,-68,0.010825545504922545,0.01615414609162075,0.0019759302279399793,0.019533145269096774,-0.003984871735240222,22309.0,23246.25,35.08966127961037
2024-08-02,-0.04704882757731539,-0.0740651174227377,0.070329423271957,0.06779619959066609,0.027016289845422314,-4213.0,1904.0,-653.0,0,-0.021455811233844924,-467,-0.002997313479468052,-0.05070565136492729,0.01615414609162075,0.018574793921288562,-0.007783167052305941,22196.6,23163.65,23.111954459203034
2024-08-05,-0.05403204668100089,-0.05321225222228827,-0.04704882757731539,-0.0740651174227377,-0.0008197944587126152,-3758.0,-4213.0,-821.0,0,-0.06678128144504333,-1338,-0.021455811233844924,-0.10565468112027783,-0.05070565136492729,0.026266130379174586,-0.025764696458232334,21619.2,22951.15,17.729257641921407
2024-08-06,-0.012827023492923015,-0.019351439598177877,-0.05403204668100089,-0.05321225222228827,0.006524416105254862,5654.0,-3758.0,1021.0,1,0.0012250399669977066,25,-0.06678128144504333,0.05258285173232627,-0.10565468112027783,0.0503497976111286,-0.1389043074639989,21254.0,22793.65,28.192097573370603
2024-08-07,0.04906368622343061,0.010590948098039149,-0.012827023492923015,-0.019351439598177877,0.03847273812539146,3921.0,5654.0,80.0,1,0.030316270440427673,631,0.0012250399669977066,0.034226343848270634,0.05258285173232627,0.06183990656981783,-0.08564740443331811,21022.2,22654.55,32.977588046958374
2024-08-08,-0.002255151689547542,-0.031424048994510304,0.04906368622343061,0.010590948098039149,0.029168897304962763,3593.0,3921.0,-451.0,0,0.0007733952434996876,16,0.030316270440427673,-0.020800711701062107,0.034226343848270634,0.06588073000291128,-0.053396990812987453,20630.8,22495.45,32.54534815681686
2024-08-09,0.059531513231909715,0.06637001977193224,-0.002255151689547542,-0.031424048994510304,-0.006838506540022528,123.0,3593.0,609.0,1,0.008227036539964275,176,0.0007733952434996876,0.03722837860811162,-0.020800711701062107,0.06416843447223744,-0.09035184860567032,20620.4,22369.5,39.47310161611689
2024-08-12,0.015497621383619996,-0.004356097257340909,0.059531513231909715,0.06637001977193224,0.019853718640960905,-197.0,123.0,169.0,1,0.0012463361642875794,27,0.008227036539964275,0.009082967120946753,0.03722837860811162,0.06503222886350853,-0.0024178186326314077,21081.0,22235.0,42.96482412060301
2024-08-13,0.003047082838984863,0.007271511397840803,0.015497621383619996,-0.004356097257340909,-0.00422442855885594,-2706.0,-197.0,171.0,1,-0.0036224447526046924,-79,0.0012463361642875794,0.004235148806012648,0.009082967120946753,0.028785292067490798,0.11231982960859317,21350.8,22133.05,46.33325318586199
2024-08-14,0.027709994409231574,0.040990163838917446,0.003047082838984863,0.007271511397840803,-0.013280169429685872,-1182.0,-2706.0,335.0,1,-0.005716634596383095,-126,-0.0036224447526046924,0.009555013605933088,0.004235148806012648,0.023832827008971328,0.06397212668227956,21520.2,22039.3,44.725111441307575
2024-08-15,-0.013847162283657724,-0.001814554825542474,0.027709994409231574,0.040990163838917446,-0.01203260745811525,2685.0,-1182.0,15.0,1,-0.00698107003285494,-153,-0.005716634596383095,-0.006298802148027987,0.009555013605933088,0.020624295885167204,0.03930079643994201,21749.0,21931.2,48.295226634576814
2024-08-16,0.023203564168563524,0.047507933743065264,-0.013847162283657724,-0.001814554825542474,-0.02430436957450174,57.0,2685.0,484.0,1,0.0019243254019458928,43,-0.00698107003285494,0.023843507451428735,-0.006298802148027987,0.01611223068040569,0.05380270599297613,21926.2,21865.6,50.67602040816327
2024-08-19,0.003328316425380651,-0.0006051807621666413,0.023203564168563524,0.047507933743065264,0.003933497187547292,-1800.0,57.0,33.0,1,-0.0017425888549853768,-39,0.0019243254019458928,-0.0002682883221243891,0.023843507451428735,0.01087660957806257,0.04041783483629324,22063.0,21814.5,50.73426126931427
2024-08-20,0.005200100661471313,0.018458220138538484,0.003328316425380651,-0.0006051807621666413,-0.013258119477067171,297.0,-1800.0,194.0,1,-0.005289959214268802,-119,-0.0017425888549853768,0.0033484416400818185,-0.0002682883221243891,0.011450633542403886,0.031066579393222105,22196.4,21790.85,50.928516916815056
2024-08-21,-0.019627103787343454,-0.013432467113821421,0.005200100661471313,0.018458220138538484,-0.006194636673522033,-983.0,297.0,-125.0,0,-0.004987541511039051,-111,-0.005289959214268802,-0.010574522767856696,0.0033484416400818185,0.01149570728147699,0.03017987222729127,22240.8,21781.9,47.07175177763413
2024-08-22,-0.003493520671285455,0.013690733110320765,-0.019627103787343454,-0.013432467113821421,-0.01718425378160622,-1363.0,-983.0,29.0,1,-0.005820134185065575,-129,-0.004987541511039051,-0.004514680354526583,-0.010574522767856696,0.013333139894089607,0.010050335853501487,22292.8,21745.4,54.221891288160826
2024-08-23,-0.02959851450549014,-0.03496894088751612,-0.003493520671285455,0.013690733110320765,0.005370426382025981,3911.0,-1363.0,-158.0,0,0.008486357118429738,187,-0.005820134185065575,0.001311356990021792,-0.004514680354526583,0.013076590539384645,0.011834457647002892,22245.2,21747.1,80.04362050163577
2024-08-26,0.0286646982073444,0.02748451138618769,-0.02959851450549014,-0.03496894088751612,0.0011801868211567118,-1770.0,3911.0,101.0,1,-0.0010802053440313413,-24,0.008486357118429738,0.003473557118344878,0.001311356990021792,0.005529883392923124,-0.010697692814404051,22214.2,21744.35,74.69579646017698
2024-08-27,-0.01298673017155223,-0.02543228388191338,0.0286646982073444,0.02748451138618769,0.01244555371036115,-2129.0,-1770.0,-94.0,0,0.001536445690657203,34,-0.0010802053440313413,-0.0027056293561574197,0.003473557118344878,0.006072961089128994,-0.0069558473739347836,22156.2,21739.35,67.11635750421584
2024-08-28,0.008715688051924152,0.010980482010130986,-0.01298673017155223,-0.02543228388191338,-0.0022647939582068344,-513.0,-2129.0,35.0,1,0.009869534153021955,220,0.001536445690657203,0.011448707445757742,-0.0027056293561574197,0.005464818425490983,-0.013009918370174022,22196.4,21744.9,80.61041292639138
2024-08-29,-0.007947119644626603,-0.018421763435078932,0.008715688051924152,0.010980482010130986,0.010474643790452329,259.0,-513.0,-463.0,0,0.010790330018350312,238,0.009869534153021955,-0.010094977714181618,0.011448707445757742,0.006251259257687005,0.009013311843440416,22211.6,21721.05,65.61797752808988
2024-08-30,-0.00029554043364202887,-0.0060086669509528895,-0.007947119644626603,-0.018421763435078932,0.005713126517310861,272.0,259.0,144.0,1,0.00013439957012378374,3,0.010790330018350312,0.006606914075741112,-0.010094977714181618,0.007933001417524607,0.0034330144837853814,22250.4,21760.55,64.84375
2024-09-02,0.01496293071466647,0.025436969470703702,-0.00029554043364202887,-0.0060086669509528895,-0.010474038756037233,-2583.0,272.0,-5.0,0,-0.004085761660879967,-91,0.00013439957012378374,-0.004309770980604297,0.006606914075741112,0.008378263957573785,0.008728571569504701,22254.6,21903.2,60.5045871559633
2024-09-06,0.017439066829205752,-0.005976969088408443,0.002364838635531563,0.0024869444204154247,0.023416035917614195,5248.0,6326.0,28.0,1,0.005078778845325616,108,-0.005977472908206307,0.006399720680085617,0.011203535178690462,0.025226841372091278,-0.045811649805173216,21549.2,21992.75,32.35094850948509
2024-09-09,-0.042936794792339854,-0.046218563732431446,0.017439066829205752,-0.005976969088408443,0.0032817689400915923,-1862.0,5248.0,-585.0,0,0.016217735314155466,339,0.005078778845325616,-0.011606093667329242,0.006399720680085617,0.02519461192048504,-0.04601884320082872,21318.4,21962.55,28.178033941722703
2024-09-10,0.037301011696593674,0.021315985210032674,-0.042936794792339854,-0.046218563732431446,0.015985026486561,-566.0,-1862.0,160.0,1,-0.011034137476233656,-233,0.016217735314155466,-0.0034701624916527547,-0.011606093667329242,0.02505118044519044,-0.05331516588755366,21104.4,21924.1,29.729729729729726
2024-09-11,-0.0021525641397738653,0.011796286436392054,0.037301011696593674,0.021315985210032674,-0.01394885057616592,1132.0,-566.0,100.0,1,-0.0045125358606754465,-95,-0.011034137476233656,0.00023806689792229752,-0.0034701624916527547,0.025231867034179224,-0.04969678254522185,21116.0,21875.45,30.890052356020945
2024-09-12,0.04690327944315169,0.04786730312915389,-0.0021525641397738653,0.011796286436392054,-0.0009640236860022008,-762.0,1132.0,592.0,1,0.005264628396824842,114,-0.0045125358606754465,0.03305853993075503,0.00023806689792229752,0.008828173939248394,0.0027650665977163877,21221.6,21869.0,44.09937888198758
2024-09-13,0.010708601105920559,-0.0023917733958445445,0.04690327944315169,0.04786730312915389,0.013100374501765103,-2643.0,-762.0,89.0,1,0.0009170106098814064,20,0.005264628396824842,0.005007935852824344,0.03305853993075503,0.01702493772575959,0.024620071349780958,21321.8,21841.65,44.59988808058198
2024-09-16,0.0062224521433107294,0.016611551710867072,0.010708601105920559,-0.0023917733958445445,-0.010389099567556343,-1410.0,-2643.0,-13.0,0,0.00027510316542134406,6,0.0009170106098814064,-0.0003208580688952413,0.005007935852824344,0.017006145497187656,0.023228286522519685,21469.8,21814.25,45.27122976427152
2024-09-18,-0.01028450603565922,0.0003380299309966161,-0.020025373618244875,-0.014164787935590572,-0.010622535966655836,-496.0,-1410.0,-83.0,0,-0.005121236596010907,-111,0.00027510316542134406,-0.008933564663702157,-0.0003208580688952413,0.014932443667124292,0.03451352212095368,21593.6,21773.4,38.699421965317924
2024-09-19,-0.00041851005176758976,-0.010809224080669115,-0.01028450603565922,0.0003380299309966161,0.010390714028901526,1799.0,-496.0,144.0,1,0.014189165218762309,311,-0.005121236596010907,0.020827887678364874,-0.008933564663702157,0.01604004982379265,0.02905011994890428,21807.4,21767.1,48.617886178861795
2024-09-20,0.052064329012615256,0.04178748568681581,-0.00041851005176758976,-0.010809224080669115,0.010276843325799444,213.0,1799.0,271.0,1,-0.005609798173930922,-125,0.014189165218762309,0.006592338860791589,0.020827887678364874,0.016873308606940658,0.04963994072934686,21909.2,21773.1,48.60395771211711
2024-09-23,-0.012218447348526446,-0.013229906349992777,0.052064329012615256,0.04178748568681581,0.0010114590014663315,-1681.0,213.0,71.0,1,0.002106254559839568,47,-0.005609798173930922,0.005296479907151018,0.006592338860791589,0.010895484659307798,0.023173739659383415,22012.8,21783.55,51.495553759094584
2024-09-24,0.0038987624710246013,0.005136722562486632,-0.012218447348526446,-0.013229906349992777,-0.0012379600914620304,-3917.0,-1681.0,-40.0,0,0.008618240843654958,193,0.002106254559839568,0.006825965070399891,0.005296479907151018,0.010898719102414606,0.02346228371371009,22148.4,21797.8,55.67844618289722
2024-09-25,0.04042826153949341,0.013040785896871446,0.0038987624710246013,0.005136722562486632,0.027387475642621964,4113.0,-3917.0,344.0,1,-0.0018848494413550663,-43,0.008618240843654958,0.013294368006572556,0.006825965070399891,0.010539585244212403,0.030609106853005223,22383.0,21830.1,81.97573656845753
2024-09-26,0.0020861665700996406,0.007969337905165986,0.04042826153949341,0.013040785896871446,-0.005883171335066345,-2541.0,4113.0,242.0,1,-0.0033484843532813713,-77,-0.0018848494413550663,0.007213303697826974,0.013294368006572556,0.006524875610395201,0.052837039523279936,22559.6,21857.9,81.52096659559346
2024-09-27,0.02427116290024482,0.03408922233422292,0.0020861665700996406,0.007969337905165986,-0.009818059433978104,-2791.0,-2541.0,233.0,1,-0.013283174861157937,-306,-0.0033484843532813713,-0.0031849244871519178,0.007213303697826974,0.0031303832583038267,0.039222455542742035,22692.4,21893.3,78.44420210832425
2024-09-30,-0.048584214517621724,-0.01771938681476294,0.02427116290024482,0.03408922233422292,-0.030864827702858783,844.0,-2791.0,-185.0,0,-0.01656895206102451,-373,-0.013283174861157937,-0.024686057813741877,-0.0031849244871519178,0.005919424481982658,0.02944519219479853,22690.0,21893.45,70.45380346065949
2024-10-01,-0.02445794669768483,-0.008502204998388408,-0.048584214517621724,-0.01771938681476294,-0.015955741699296422,-965.0,844.0,-80.0,0,0.006496875239364047,145,-0.01656895206102451,0.0029071738166609813,-0.024686057813741877,0.014957048642721736,-0.0005373455260943676,22670.0,21901.65,72.7659574468085
2024-10-04,0.02071677191387747,0.0050877891896005615,0.021445594577863245,0.014670201068751982,0.01562898272427691,-2277.0,-965.0,-60.0,0,-0.0021069154941811123,-47,0.006496875239364047,-0.00479016025063251,0.0029071738166609813,0.014601347488363038,-0.0044561367798332755,22568.4,21912.35,70.25657269559709
2024-10-07,0.009316707494209478,0.015801623660601526,0.02071677191387747,0.0050877891896005615,-0.006484916166392048,2479.0,-2277.0,286.0,1,0.009217468069761951,209,-0.0021069154941811123,0.02197012674063743,-0.00479016025063251,0.012261300128595519,-0.02254066503703834,22532.8,22003.95,68.12627291242363
2024-10-08,0.018323110235356464,-0.0019301018717710814,0.009316707494209478,0.015801623660601526,0.020253212107127546,-5146.0,2479.0,-173.0,0,-0.001372258465490213,-31,0.009217468069761951,-0.008995959596157316,0.02197012674063743,0.016744486547523228,-0.007783841994227887,22471.0,22073.55,62.4136797106215
2024-10-09,0.0083118369235629,0.013247055221731202,0.018323110235356464,-0.0019301018717710814,-0.0049352182981683024,1056.0,-5146.0,195.0,1,-0.0029908537425005987,-68,-0.001372258465490213,0.0056099270300986,-0.008995959596157316,0.017083971776020043,-0.013594877103233287,22546.2,22142.7,64.06200569440051
2024-10-11,-0.007293799684815967,-0.0052676050130682096,0.005841463956775791,0.010540294916808452,-0.0020261946717477575,640.0,1056.0,127.0,1,0.0036291332107599925,83,-0.0029908537425005987,0.00920776444508751,0.0056099270300986,0.011944631997394813,0.01670110774060719,22650.4,22234.65,70.34938621340888
2024-10-14,0.026714931024407237,0.0079022941039183,-0.007293799684815967,-0.0052676050130682096,0.018812636920488936,-1399.0,640.0,75.0,1,0.0009131427963561357,21,0.0036291332107599925,0.0041811907604011106,0.00920776444508751,0.012216771004129557,0.02300169836903372,22795.2,22335.05,66.57203690560681
2024-10-15,0.007310483931363439,0.0178809889207032,0.026714931024407237,0.0079022941039183,-0.010570504989339763,2778.0,-1399.0,160.0,1,0.0024572684965963503,57,0.0009131427963561357,0.009387303161265936,0.0041811907604011106,0.011100620976520228,0.03197304938006734,22884.4,22446.05,67.39356178608514
2024-10-16,-0.02678498705859054,-0.05427986492446778,0.007310483931363439,0.0178809889207032,0.02749487786587724,22.0,2778.0,-273.0,0,0.004824523103472044,111,0.0024572684965963503,-0.006999682917366636,0.009387303161265936,0.007543028932579668,0.019390225800695847,22982.0,22513.65,62.359359018070236
2024-10-17,0.0018685602389751565,0.0020677281719189955,-0.02678498705859054,-0.05427986492446778,-0.00019916793294383903,6732.0,22.0,79.0,1,0.004914014802429163,114,0.004824523103472044,0.008333561474039254,-0.006999682917366636,0.006696586583071497,0.02138650247948653,23092.8,22585.45,62.86579212916246
2024-10-18,0.09342698754973443,0.009449303936645887,0.0018685602389751565,0.0020677281719189955,0.08397768361308854,-2099.0,6732.0,564.0,1,-0.006866509696883788,-163,0.004914014802429163,0.017095890973695432,0.008333561474039254,0.0069384942564037,0.024110136923427183,23241.8,22677.65,64.0741945981126
2024-10-21,-0.02488937958056834,0.0007317586423396904,0.09342698754973443,0.009449303936645887,-0.02562113822290803,5657.0,-2099.0,153.0,1,-0.01025823209281329,-243,-0.006866509696883788,-0.003811625824312204,0.017095890973695432,0.008825238523645751,0.0319982634520351,23353.6,22775.05,60.173448965977315
2024-10-22,0.005810416156886189,0.0012643806697767072,-0.02488937958056834,0.0007317586423396904,0.004546035487109482,-4820.0,5657.0,-7.0,0,0.0030936816147630352,73,-0.01025823209281329,0.0027966119921910663,-0.003811625824312204,0.009976358957253285,0.024005446867321787,23435.2,22853.0,62.52089602139753
2024-10-23,-0.01733190455515169,-0.004708866770966675,0.005810416156886189,0.0012643806697767072,-0.012623037784185016,-1326.0,-4820.0,-135.0,0,-0.003922911392806347,-92,0.0030936816147630352,-0.00965164064557459,0.0027966119921910663,0.009648938838329088,0.01741475569824692,23503.8,22912.3,70.30075187969925
2024-10-24,0.011919908558777179,-0.01149777894016877,-0.01733190455515169,-0.004708866770966675,0.023417687498945947,-1190.0,-1326.0,-23.0,0,-0.0033842429541227,-79,-0.003922911392806347,-0.004367380095440952,-0.00965164064557459,0.01041193295521997,0.014762797970038967,23513.4,22960.6,66.92621431219874
2024-10-25,-0.01469478538535768,0.005100564493424222,0.011919908558777179,-0.01149777894016877,-0.0197953498787819,584.0,-1190.0,-34.0,0,0.009026606176610353,211,-0.0033842429541227,0.007566563833677311,-0.004367380095440952,0.010319846703439656,0.0020618564005587597,23478.2,23010.1,71.62992410552945
2024-10-28,0.027457796796056092,0.010649642070008646,-0.01469478538535768,0.005100564493424222,0.016808154726047447,-1981.0,584.0,169.0,1,-0.013794496669083839,-324,0.009026606176610353,-0.006622965221952654,0.007566563833677311,0.00672082529361124,-0.00746747073945936,23430.0,23036.8,61.26905644829007
2024-10-29,-0.04401393823831886,-0.00022258261879036,0.027457796796056092,0.010649642070008646,-0.0437913556195285,-2850.0,-1981.0,-189.0,0,-0.006982874859731447,-161,-0.013794496669083839,-0.015118425403044415,-0.006622965221952654,0.007071686215069859,-0.01027881013709981,23298.6,23037.75,57.79246016323358
2024-10-30,0.011541907949299966,0.022857943285564626,-0.04401393823831886,-0.00022258261879036,-0.01131603533626466,-532.0,-2850.0,96.0,1,-0.007308193306724641,-168,-0.006982874859731447,-0.003138625069999703,-0.015118425403044415,0.00841030486310965,-0.02819384753233529,23198.2,23038.75,54.01111993645751
2024-11-01,-0.020467202067288547,-0.04094340525246868,-0.01256978085476836,-0.03408406958443929,0.020476203185180133,2099.0,-532.0,-507.0,0,0.015769983514656055,356,-0.007308193306724641,-0.0066145629608241425,-0.003138625069999703,0.008133213150538408,-0.021680831956760405,23088.0,23060.1,46.76697844652298
2024-11-04,0.01256893438862256,0.010993111399681914,-0.020467202067288547,-0.04094340525246868,0.0015758229889406457,-501.0,2099.0,14.0,1,0.011963118573709538,274,0.015769983514656055,0.01257823282860512,-0.0066145629608241425,0.008197206461269722,-0.023928014822143597,23000.0,23092.6,50.62240663900415
2024-11-05,-0.007230042010317487,-0.005499561308881243,0.01256893438862256,0.010993111399681914,-0.0017304807014362445,159.0,-501.0,-233.0,0,0.014235270748592144,327,0.011963118573709538,0.004071384695367869,0.01257823282860512,0.010157265610032485,-0.018916345827215787,22961.8,23135.15,48.21993670886076
2024-11-06,0.021688242848698674,0.016713207625496995,-0.007230042010317487,-0.005499561308881243,0.0049750352232016785,-2189.0,159.0,115.0,1,0.00317774132654428,74,0.014235270748592144,0.008136251000946728,0.004071384695367869,0.010528984616761175,-0.008221995909895266,23031.4,23162.4,55.10763209393346
2024-11-07,-0.013059876593117102,0.030710795865910887,0.021688242848698674,0.016713207625496995,-0.04377067245902799,-3319.0,-2189.0,-141.0,0,0.014941945549452995,349,0.00317774132654428,0.008878323642299988,0.008136251000946728,0.007896103607221646,0.015032680494095878,23157.0,23210.25,55.369649805447466
2024-11-08,0.04042025083207588,0.02245124605969157,-0.013059876593117102,0.030710795865910887,0.01796900477238431,-1321.0,-3319.0,240.0,1,0.0003785250187143803,9,0.014941945549452995,0.010525745520919038,0.008878323642299988,0.00736931612495562,0.02704962920639557,23362.6,23264.2,52.56410256410256
2024-11-11,4.9719362048098e-05,-0.008183051524609214,0.04042025083207588,0.02245124605969157,0.008232770886657312,3118.0,-1321.0,-226.0,0,0.000763877137806075,18,0.0003785250187143803,-0.008784953233318007,0.010525745520919038,0.003164353238457464,0.04418993768813875,23469.0,23297.25,50.118296529968454
2024-11-12,-0.036183425427736574,-0.02567979464586201,4.9719362048098e-05,-0.008183051524609214,-0.010503630781874565,-8870.0,3118.0,-560.0,0,-0.006276991971022496,-144,0.000763877137806075,-0.03031970761556408,-0.008784953233318007,0.007831889754511028,0.02282675162621562,23415.8,23290.3,37.96471329552615
2024-11-13,-0.011819213794233605,-0.009303498020875024,-0.036183425427736574,-0.02567979464586201,-0.0025157157733585803,2193.0,-8870.0,-114.0,0,0.0012297423483078464,28,-0.006276991971022496,-0.0037676378573333683,-0.03031970761556408,0.017503769650631176,-0.011564340684716325,23307.6,23268.2,39.72964061984834
2024-11-14,-0.027007869217515405,-0.02023812112318518,-0.011819213794233605,-0.009303498020875024,-0.006769748094330227,4711.0,2193.0,3.0,1,-0.004486482124142492,-102,0.0012297423483078464,-0.0043548136651314715,-0.0037676378573333683,0.016508479322161356,-0.023468229542996422,23138.0,23249.25,39.76897689768977
2024-11-15,0.009809049987948284,-0.0003396695093237507,-0.027007869217515405,-0.02023812112318518,0.010148719497272035,-2454.0,4711.0,26.0,1,0.002155315444309502,49,-0.004486482124142492,0.0033008414099950528,-0.0043548136651314715,0.014756463188380588,-0.03670136685042788,22933.6,23224.4,37.67076502732241
2024-11-18,-0.013297622501358875,-0.034766029637570604,0.009809049987948284,-0.0003396695093237507,0.02146840713621173,2064.0,-2454.0,-105.0,0,-0.0035376352450872967,-80,0.002155315444309502,-0.008161870028341917,0.0033008414099950528,0.012792689984780692,-0.04392627096135187,22733.8,23170.25,37.288708586883025
2024-11-19,0.007871825795585105,0.011351311628770738,-0.013297622501358875,-0.034766029637570604,-0.0034794858331856325,-1399.0,2064.0,67.0,1,0.009188695369372758,209,-0.0035376352450872967,0.012152315806779205,-0.008161870028341917,0.012795728089640197,-0.043303187756375774,22730.0,23134.4,47.81553398058252
2024-11-20,0.011613569039855573,0.006197073884477952,0.007871825795585105,0.011351311628770738,0.005416495155377621,5214.0,-1399.0,97.0,1,-0.0076115853050978425,-174,0.009188695369372758,-0.003375493637472883,0.012152315806779205,0.00803448483247656,-0.0008311643340324932,22728.0,23091.4,47.73277950848044
2024-11-21,-0.00693075039410063,-0.007122073494527473,0.011613569039855573,0.006197073884477952,0.00019132310042684324,-516.0,5214.0,-126.0,0,-0.003272891024156819,-74,-0.0076115853050978425,-0.008821121901300187,-0.003375493637472883,0.007992344265978786,-0.0004390201141720078,22705.8,23049.75,46.93669162695711
2024-11-22,0.015174227829051092,0.016004689263308673,-0.00693075039410063,-0.007122073494527473,-0.0008304614342575806,-1822.0,-516.0,238.0,1,0.00990215074811303,227,-0.003272891024156819,0.020390524702873995,-0.008821121901300187,0.008797501854084433,-0.004905328350340723,22761.6,23036.45,49.95184590690208
