TradingDate,Time,Intraday_Ret_Now,VWAP_Dist,Vol_Ratio,Day_Range,Range_Position,Time_Progress,Bar_Body,Bar_Range,Mom3,Mom6,Cum_Volume,Current_Price,TSM_Ret,SOX_Ret,TSM_Ret_lag2,SOX_Ret_lag2,TSM_SOX_Spread,NetOI_Diff_lag1,NetOI_Diff_lag2,Open_Gap,Intraday_Ret,Intraday_Point,Intra_Ret_lag1,TX_Ret,TX_Ret_lag1,TX_Vol5,TX_Mom5,MA5,MA20,RSI,Sentiment_Score,Sentiment_Conf,Remaining_Ret,Remaining_Dir,Remaining_Points,Next3_Ret,Next3_Dir,Next3_Pts,OFI,Cum_OFI,Trade_Count,Avg_Trade_Size,Large_Trade_Ratio,OFI_SMA3,TSM_5m_Ret,TSM_Intraday_Ret,TSM_Mom3,TSM_Vol_Ratio
2024-01-29,09:35:00,0.002887124535006385,0.0022957888189116976,0.8665855636658556,0.005663205818666371,0.9117647058823529,0.1694915254237288,-0.00027760812836599854,0.0009993892621175948,0.0010529816005320329,0.0024975024975024975,53594,18063.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.003432430936167857,1,62.0,0.0013840447323257487,1.0,25.0,0.0116986429574169,0.6194275323061571,1302,3.282642089093702,0.0460829493087557,0.0050316248537208,0.0,0.0,0.0,0.0
2024-01-29,09:40:00,0.0035533840430847815,0.0027585932120561744,0.859163339179759,0.005996335572705569,0.9722222222222222,0.1864406779661017,0.0006662595080783965,0.0008328243850979957,0.00038742528226699135,0.0023290633837963733,57780,18075.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0027662517289073307,1,50.0,0.0014937759336099586,1.0,27.0,0.0195891065456282,0.6390166388517854,1081,3.872340425531915,0.0555041628122109,0.0209509983970992,0.0,0.0,0.0,0.0
2024-01-29,09:45:00,0.003608905668757981,0.002595551186250348,1.0446521287642783,0.006162900449725168,0.954954954954955,0.2033898305084746,5.552162567319971e-05,0.0008328243850979957,0.0007197032608093893,0.0016624182644353318,62810,18076.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.002710776720513388,1,49.0,0.00232352290329719,1.0,42.0,0.1284294234592445,0.76744606231103,1245,4.040160642570281,0.059437751004016,0.0532390576540965,0.0,0.0,0.0,0.0
2024-01-29,09:50:00,0.004275165176836378,0.0031012347249189313,0.7484158573475561,0.006607073455110766,0.9915966386554622,0.22033898305084745,0.0006662595080783965,0.0011104325134639942,0.0007192254495159059,0.002438483706495234,66426,18088.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0020455550641309155,1,37.0,0.0011057054400707652,1.0,20.0,0.0176991150442477,0.7851451773552778,972,3.720164609053498,0.0452674897119341,0.0552392150163735,0.0,0.0,0.0,0.0
2024-01-29,09:55:00,0.005052467936261173,0.003543767739397142,1.4015596302652578,0.007495419465881961,0.9777777777777777,0.23728813559322035,0.0008328243850979957,0.0009993892621175948,0.0014383713210887365,0.0018817799424396724,73076,18102.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0012705778367031267,1,23.0,-0.0004971826317533974,0.0,-9.0,0.0634586466165413,0.8486038239718191,1663,3.998797354179194,0.0709561034275405,0.0698623950400112,0.0,0.0,0.0,0.0
2024-01-29,10:00:00,0.005940813947032369,0.0041721925072393095,0.9914335760030653,0.008272722225306757,0.9932885906040269,0.2542372881355932,0.0008883460107711954,0.000943867636444395,0.0016585581601061478,0.003044898411116647,77906,18118.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.00038635610994591015,1,7.0,-0.0011590683298377303,0.0,-21.0,0.1826086956521739,1.031212519623993,1274,3.791208791208791,0.0565149136577708,0.0879221524376543,0.0,0.0,0.0,0.0
2024-01-29,10:05:00,0.005385597690300372,0.003470246506468415,0.6785613431571381,0.008272722225306757,0.9261744966442953,0.2711864406779661,-0.0005552162567319971,0.0012214757648103937,0.00033145508783559825,0.0018257261410788382,81210,18108.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0009388115749944776,1,17.0,-0.000552242102937928,0.0,-10.0,-0.0811138014527845,0.9500987181712084,1057,3.1258278145695364,0.0378429517502365,0.0549845136053102,0.0,0.0,0.0,0.0
2024-01-29,10:10:00,0.004552773305202376,0.0025538673297947783,0.5132865410663712,0.008272722225306757,0.825503355704698,0.288135593220339,-0.000777302759424796,0.0008883460107711954,-0.0013798432498068219,0.0009404735560964815,83662,18093.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0017686398054496213,1,32.0,-0.000331619963521804,0.0,-6.0,-0.1517128874388254,0.798385830732383,900,2.7244444444444444,0.0211111111111111,-0.016739331079812,0.0,0.0,0.0,0.0
2024-01-29,10:15:00,0.0047748598078951755,0.002709795945486956,0.4475150008367001,0.008272722225306757,0.8523489932885906,0.3050847457627119,0.00027760812836599854,0.0005552162567319971,-0.0006074663132317208,0.0004975674480318443,85742,18097.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0015472177709012543,1,28.0,-0.00027628888766093826,0.0,-5.0,0.0096153846153846,0.8080012153477676,701,2.96718972895863,0.0485021398002853,-0.0744037680920751,0.0,0.0,0.0,0.0
2024-01-29,10:20:00,0.004830381433568375,0.002727380422820283,0.27389144176716196,0.008272722225306757,0.8590604026845637,0.3220338983050847,5.552162567319971e-05,0.0005552162567319971,0.00027634996960150337,-0.00022097005855706552,86978,18098.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.001491877555530998,1,27.0,5.5254724278925846e-05,1.0,1.0,0.1909385113268608,0.9989397266746284,369,3.3495934959349594,0.056910569105691,0.0162803361678066,0.0,0.0,0.0,0.0
2024-01-29,10:25:00,0.004219643551163178,0.0020537550520870348,0.5720986916231692,0.008272722225306757,0.785234899328859,0.3389830508474576,-0.0006662595080783965,0.0011104325134639942,-0.0005525777753218765,-0.0017110056297604593,89466,18087.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0021009564880853653,1,38.0,0.0004975949577044286,1.0,9.0,-0.0723472668810289,0.9265924597935996,805,3.0906832298136644,0.0484472049689441,0.0427355430204055,0.0,0.0,0.0,0.0
2024-01-29,10:30:00,0.004497251679529177,0.002260776000094529,0.7126282610153577,0.008272722225306757,0.8187919463087249,0.3559322033898305,0.000388651379712398,0.0010549108877907945,-0.0003315283456735551,-0.0008835873647006848,92502,18092.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0018240106124253813,1,33.0,0.000276365244306876,1.0,5.0,0.1238471673254281,1.0504396271190275,970,3.129896907216495,0.0381443298969072,0.0808128039237533,0.0,0.0,0.0,0.0
2024-01-29,10:35:00,0.004885903059241575,0.0026112360714358822,0.3401007545782794,0.008272722225306757,0.8657718120805369,0.3728813559322034,0.000388651379712398,0.0006107378824051968,0.0006634599436059048,0.000331619963521804,93932,18099.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.001436543455439527,1,26.0,0.0004972650422675286,1.0,9.0,-0.0013986013986013,1.0490410257204263,371,3.854447439353099,0.0431266846361186,0.0167004330152659,0.0,0.0,0.0,0.0
2024-01-29,10:40:00,0.004719338182221975,0.00242050808552123,0.232615083251714,0.008272722225306757,0.8456375838926175,0.3898305084745763,-0.00016656487701959913,0.00033312975403919826,0.00022109219544550078,-5.525777753218766e-05,94882,18096.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0016025641025641025,1,29.0,0.0007736516357206013,1.0,14.0,-0.0273684210526315,1.0216726046677949,318,2.9874213836477987,0.0345911949685534,0.0316933816247317,0.0,0.0,0.0,0.0
2024-01-29,10:45:00,0.0047748598078951755,0.002451197313428178,0.24687506587129276,0.008272722225306757,0.8523489932885906,0.4067796610169492,5.552162567319971e-05,0.0004996946310587974,-0.00011050334272611746,-5.5254724278925846e-05,95858,18097.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0015472177709012543,1,28.0,-0.00027628888766093826,0.0,-5.0,-0.0573770491803278,0.964295555487467,315,3.0984126984126985,0.0285714285714285,-0.0287146905438536,0.0,0.0,0.0,0.0
2024-01-29,10:50:00,0.005385597690300372,0.003002694344120419,0.5148240105155543,0.008272722225306757,0.9261744966442953,0.423728813559322,0.0006107378824051968,0.000943867636444395,0.000663129973474801,0.0011610549013103333,97832,18108.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0009388115749944776,1,17.0,-0.0002208968411751712,0.0,-4.0,0.2684903748733536,1.2327859303608206,505,3.908910891089109,0.0534653465346534,0.061248301546798,0.0,0.0,0.0,0.0
2024-01-29,10:55:00,0.0054966409416467715,0.0030877975250830567,0.22217679286940878,0.008272722225306757,0.9395973154362416,0.4406779661016949,0.00011104325134639942,0.00027760812836599854,0.0007183511079184395,0.0009949148795047535,98668,18110.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0008282716731087797,1,15.0,-5.521811154058531e-05,0.0,-1.0,-0.1866028708133971,1.0461830595474235,262,3.1908396946564888,0.049618320610687,0.0081701516265428,0.0,0.0,0.0,0.0
2024-01-29,11:00:00,0.004497251679529177,0.002046111821143131,0.49475007094498724,0.008272722225306757,0.8187919463087249,0.4576271186440678,-0.000943867636444395,0.001165954139137194,-0.0008835873647006848,-0.00038676169954141113,100476,18092.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0018240106124253813,1,33.0,0.000552730488613752,1.0,10.0,-0.1924778761061946,0.8537051834412288,630,2.86984126984127,0.0349206349206349,-0.036863457348746,0.0,0.0,0.0,0.0
2024-01-29,11:05:00,0.0051635111876075735,0.0026887540785149027,0.24523269238425097,0.008272722225306757,0.8993288590604027,0.4745762711864407,0.0006662595080783965,0.000777302759424796,-0.0003313086692435119,0.0004420866489832007,101356,18104.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0011599646486964207,1,21.0,-5.52364118426867e-05,0.0,-1.0,0.1863636363636363,1.040068819804865,311,2.829581993569132,0.0257234726688102,-0.0642390368519851,0.0,0.0,0.0,0.0
2024-01-29,11:10:00,0.005441119315973571,0.002874172117847635,0.8864004104345081,0.008328243850979957,0.9266666666666666,0.4915254237288136,0.00027760812836599854,0.0008883460107711954,0.0009396418306433783,0.0006630933303862519,104454,18109.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0008835385719807831,1,16.0,-5.522116074879894e-05,0.0,-1.0,0.2395093608779858,1.2795781806828508,814,3.805896805896806,0.0675675675675675,0.0777983737118091,0.0,0.0,0.0,0.0
2024-01-29,11:15:00,0.005052467936261173,0.002452770440620655,0.3883048997644896,0.008328243850979957,0.88,0.5084745762711864,-0.000388651379712398,0.0005552162567319971,-0.0001104728236853734,-0.0003313452617627568,105806,18102.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0012705778367031267,1,23.0,0.0,0.0,0.0,-0.2159763313609467,1.0636018493219042,472,2.864406779661017,0.0275423728813559,0.0699655552935584,0.0,0.0,0.0,0.0
2024-01-29,11:20:00,0.0051079895619343734,0.0024812665134308033,0.337523391868136,0.008328243850979957,0.8866666666666667,0.5254237288135594,0.0,0.0004996946310587974,-0.00033132696449279363,-0.0003865267807840972,106958,18103.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0012152681875932166,1,22.0,-0.00027619731536209467,0.0,-5.0,0.0347222222222222,1.0983240715441265,420,2.742857142857143,0.0357142857142857,0.0194184172464204,0.0,0.0,0.0,0.0
2024-01-29,11:25:00,0.005385597690300372,0.002742761450490027,0.18788683408440696,0.008328243850979957,0.92,0.5423728813559322,0.00022208650269279885,0.000388651379712398,0.00033145508783559825,0.0008843687817820031,107586,18108.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0009388115749944776,1,17.0,-0.0003313452617627568,0.0,-6.0,0.1019108280254777,1.2002348995696042,211,2.976303317535545,0.0331753554502369,-0.0264477603710822,0.0,0.0,0.0,0.0
2024-01-29,11:30:00,0.005052467936261173,0.0023967419789874705,0.18342535274106297,0.008328243850979957,0.88,0.559322033898305,-0.00033312975403919826,0.0005552162567319971,-5.5239463072418936e-05,-0.0001104728236853734,108184,18102.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0012705778367031267,1,23.0,-0.00016572754391779913,0.0,-3.0,-0.0367892976588628,1.163445601910741,235,2.5446808510638297,0.025531914893617,0.0332812508629456,0.0,0.0,0.0,0.0
2024-01-29,11:35:00,0.004830381433568375,0.002150366394549037,0.3702211047844413,0.008328243850979957,0.8533333333333334,0.576271186440678,-0.00016656487701959913,0.000388651379712398,-0.000552242102937928,-0.0006074327682367883,109362,18098.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.001491877555530998,1,27.0,0.00022101889711570338,1.0,4.0,0.0288624787775891,1.1923080806883304,279,4.222222222222222,0.075268817204301,0.0313280030480679,0.0,0.0,0.0,0.0
2024-01-29,11:40:00,0.005052467936261173,0.0023492335953115224,0.3558822991532708,0.008328243850979957,0.88,0.5932203389830508,0.00022208650269279885,0.0007217811337515963,0.0,0.0,110474,18102.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.0012705778367031267,1,23.0,5.524251463926638e-05,1.0,1.0,-0.2194244604316546,0.9728836202566756,405,2.745679012345679,0.0271604938271604,-0.0757837597709761,0.0,0.0,0.0,0.0
2024-01-29,11:45:00,0.004885903059241575,0.0021725822393576957,0.1727103209805022,0.008328243850979957,0.86,0.6101694915254238,-0.00011104325134639942,0.000388651379712398,5.5254724278925846e-05,-0.00022095785228967574,111004,18099.0,0.0059875933516018,-0.029535696748448,0.0003432546696211,-0.002472270019448,0.0355232901000499,1043.0,3871.0,12.0,0.006309518385818,114.0,0.002670377108409,0.0069759999433963,0.000222259266348,0.0029632893212764,0.017995272158586,17978.4,17639.85,66.95906432748538,0.0,0.0,0.001436543455439527,1,26.0,0.000828775070445881,1.0,15.0,-0.1094339622641509,0.8634496579925248,185,2.864864864864865,0.027027027027027,-0.0999986479727388,0.0,0.0,0.0,0.0
